,job_id,user,num_gpu,num_cpu,num_pod,duration,job_name,submit_time,group,gpu_type,wait_time,user_dur,group_dur,group_gpu_dur,read_count,write_count,num_inst,size,on_time,wasted,jct,resource,node
32807,32807,5,50,600,1.0,1108,d894fd1af131ed7a296716b5,0,ce9ba16d673d9101592c692b996c9820,MISC,10,345.0,1018.5,1076.5,7914.727272727273,995.821870701513,1,720200,0,0,-1,"[50, 600]",
32846,32846,31,200,2000,2.0,1427,2fe46f64538b8943a9882bab,0,aae4e59c4c36d1e0a493cbf8c0579db5,MISC,5,3774.0,1173.0,1347.0,5188.429075667328,2801.928571428572,1,3139400,0,0,-1,"[200, 2000]",
32924,32924,5,50,600,1.0,272,d894fd1af131ed7a296716b5,0,6150e6a8d79196a113453371726107ee,MISC,8,345.0,257.5,252.5,7914.727272727273,995.821870701513,1,176800,0,0,-1,"[50, 600]",
33040,33040,5,50,600,1.0,756,d894fd1af131ed7a296716b5,0,290776863e0b9699f4246fe5866d4128,MISC,9,345.0,703.0,703.0,7914.727272727273,995.821870701513,1,491400,0,0,-1,"[50, 600]",
33048,33048,5,50,600,1.0,994,d894fd1af131ed7a296716b5,0,e03c5f1ac5f1942a690fab0476b825fb,MISC,5,345.0,876.5,880.0,7914.727272727273,995.821870701513,1,646100,0,0,-1,"[50, 600]",
33057,33057,5,50,600,1.0,781,d894fd1af131ed7a296716b5,0,4d796a2fffbb0e87251903b9c2ad643d,MISC,15,345.0,844.0,848.0,7914.727272727273,995.821870701513,1,507650,0,0,-1,"[50, 600]",
33277,33277,5,50,600,1.0,1446,d894fd1af131ed7a296716b5,0,5d183094b1f6c224e6f01075a7f2f10f,MISC,12,345.0,1263.0,1295.0,7914.727272727273,995.821870701513,1,939900,0,0,-1,"[50, 600]",
33300,33300,18,1000,12000,40.0,10356,4d8fee7f10bd7edbb75b96b3,0,daab5dbc2b73765f4d7034102c588065,MISC,12,1515.0,8042.0,8010.5,2691.0274864989224,1519.4008924865088,1,134628000,0,0,-1,"[1000, 12000]",
34057,34057,25,50,600,1.0,5439,21858ac282f1092bb15f8831,0,1b9eb4c9446f74096e5830784927725a,T4,3,287.0,5782.0,5782.0,2467.0040935672514,3956.5,1,3535350,0,0,-1,"[50, 600]",
34170,34170,32,200,3000,2.0,6636,5efca795c284664053c676be,0,d3bd183946bab466f94269c1daf4d7bb,MISC,6,7442.5,5867.0,6170.0,3305.6188430885813,541.820043134597,1,21235200,0,0,-1,"[200, 3000]",
34240,34240,5,50,600,1.0,5289,d894fd1af131ed7a296716b5,0,b90b57a30a4f679cd4fb11407e7d21e4,MISC,12,345.0,2176.0,2176.0,7914.727272727273,995.821870701513,1,3437850,0,0,-1,"[50, 600]",
34251,34251,33,100,1000,1.0,1406,b248b9dee2990010bcc0f18b,0,86601bcc40c0fdc5fee57bac1bd012c2,MISC,13,1483.0,1483.0,1483.0,8349.054651445227,2697.352140410959,1,1546600,0,0,-1,"[100, 1000]",
34491,34491,5,50,600,1.0,993,d894fd1af131ed7a296716b5,0,ba9142ed1e671e4a592dad88dd53d4fb,MISC,11,345.0,1014.0,979.5,7914.727272727273,995.821870701513,1,645450,0,0,-1,"[50, 600]",
34737,34737,20,50,600,1.0,12863,07a7440f33d2bfb59804064b,0,d670f7cfa86777bbf2a1ba14599d3d63,T4,3,1205.5,12750.0,12638.0,2916.910652920962,2250.415735359857,1,8360950,0,0,-1,"[50, 600]",
34770,34770,16,200,2400,4.0,2124,28dbedeb830a7a6ebc9dcdb7,0,80c6c5f39637072b9683a332ece0a792,T4,1868,294.0,569.0,569.0,4576.53125,977.1555555555556,1,5522400,0,0,-1,"[200, 2400]",
34795,34795,1,50,600,1.0,71749,8ccb9c9fe88b53537e096dd9,0,1f87657f27ad6d3acae6183aee5f0e26,MISC,5,7180.0,62994.0,63207.5,1975.2819939932187,1470.2898442789435,1,46636850,0,0,-1,"[50, 600]",
34801,34801,1,50,600,1.0,67860,8ccb9c9fe88b53537e096dd9,0,c3f5df154e6977771e5ce25858f705b2,MISC,13,7180.0,65625.0,66052.0,1975.2819939932187,1470.2898442789435,1,44109000,0,0,-1,"[50, 600]",
34817,34817,1,50,600,1.0,29596,8ccb9c9fe88b53537e096dd9,0,b23b0b45f3b056d6d35c3cf88b595187,MISC,10,7180.0,29867.0,29900.0,1975.2819939932187,1470.2898442789435,1,19237400,0,0,-1,"[50, 600]",
34924,34924,5,50,600,1.0,1740,d894fd1af131ed7a296716b5,0,6b116c965e06539e0b0382440a66e3a0,MISC,10,345.0,2080.0,2135.0,7914.727272727273,995.821870701513,1,1131000,0,0,-1,"[50, 600]",
34931,34931,5,50,600,1.0,2121,d894fd1af131ed7a296716b5,0,2b8c6f460ec857d1a1f6799f75a7f48e,MISC,10,345.0,4261.0,4326.0,7914.727272727273,995.821870701513,1,1378650,0,0,-1,"[50, 600]",
34944,34944,5,50,600,1.0,151,d894fd1af131ed7a296716b5,0,2e6ae341c7193f86e94faf9bd22347ff,MISC,8,345.0,240.0,219.5,7914.727272727273,995.821870701513,1,98150,0,0,-1,"[50, 600]",
34945,34945,5,50,600,1.0,1860,d894fd1af131ed7a296716b5,0,575dcf731fd45d30e6aa588a1fbe30aa,MISC,9,345.0,3268.0,3268.0,7914.727272727273,995.821870701513,1,1209000,0,0,-1,"[50, 600]",
35129,35129,20,50,600,1.0,6176,07a7440f33d2bfb59804064b,0,066ece3de4069f269213f905554e3a7c,T4,3,1205.5,6429.0,6570.0,2916.910652920962,2250.415735359857,1,4014400,0,0,-1,"[50, 600]",
35255,35255,2,500,6000,10.0,84,1ccc18d7d13073b642b3a016,0,7e4a6848445c8ee7d92141b2159394f6,T4,3,386.0,82.0,82.0,3003.4444444444453,945.6428571428572,1,546000,0,0,-1,"[500, 6000]",
35272,35272,2,500,6000,10.0,337,1ccc18d7d13073b642b3a016,0,b2a9e5089e40602985ecbf1818d59327,T4,3,386.0,319.5,320.0,3003.4444444444453,945.6428571428572,1,2190500,0,0,-1,"[500, 6000]",
35284,35284,2,500,6000,10.0,198,1ccc18d7d13073b642b3a016,0,f391f8ec1b4acef0b7e0f8cabdf53455,T4,3,386.0,204.5,204.5,3003.4444444444453,945.6428571428572,1,1287000,0,0,-1,"[500, 6000]",
35346,35346,2,500,6000,10.0,1550,1ccc18d7d13073b642b3a016,0,253d312d1eecc57432509c78f8e7b3f3,T4,103,386.0,1417.0,1417.0,3003.4444444444453,945.6428571428572,1,10075000,0,0,-1,"[500, 6000]",
35384,35384,2,500,6000,10.0,1966,1ccc18d7d13073b642b3a016,0,3534da1acfeab3b81d4217007b85431b,T4,5,386.0,1963.0,1963.0,3003.4444444444453,945.6428571428572,1,12779000,0,0,-1,"[500, 6000]",
35391,35391,2,500,6000,10.0,4906,1ccc18d7d13073b642b3a016,0,9adbe6047f9c97d6cd0f831139b0a500,T4,9,386.0,5439.0,5439.0,3003.4444444444453,945.6428571428572,1,31889000,0,0,-1,"[500, 6000]",
35407,35407,10,2500,30000,50.0,1785,e8efa65aa22dff1e98ff15d7,0,c78859cc372211d45b456805455fd99c,MISC,3,816.0,1368.0,1315.0,5275.162420382166,2387.6296296296296,1,58012500,0,0,-1,"[2500, 30000]",
35475,35475,13,1000,12000,20.0,4596,21122ed0f376d0d873078fcf,0,358079c5b458dcd2a8d6b7e3665c74b5,T4,2,4843.5,4736.0,4718.0,472.5508568110007,357.61818451411347,1,59748000,0,0,-1,"[1000, 12000]",
35569,35569,1,200,2400,4.0,18914,8ccb9c9fe88b53537e096dd9,0,1a18e67c775cf6564acc5f4d77144279,MISC,8,7180.0,19808.0,18776.5,1975.2819939932187,1470.2898442789435,1,49176400,0,0,-1,"[200, 2400]",
35657,35657,2,500,6000,10.0,17880,1ccc18d7d13073b642b3a016,0,88f7118abb1d16cd99ba73aeafcb9df1,T4,3,386.0,22754.0,22754.0,3003.4444444444453,945.6428571428572,1,116220000,0,0,-1,"[500, 6000]",
35756,35756,7,50,600,1.0,226,4338499d3c24cc35be17b44c,0,f5159faa18f2aa77996c6ca63d58f40d,MISC,10,436.0,221.5,221.0,3987.3481058112393,2143.128573005187,1,146900,0,0,-1,"[50, 600]",
35872,35872,24,100,1200,1.0,449,cab3e842ff37031c2792a850,0,f73520eab53ba181ad611c279167236b,T4,4,94.0,449.0,449.0,9201.6,1265.2857142857142,1,583700,0,0,-1,"[100, 1200]",
36117,36117,9,7500,90000,150.0,2433,0272670bed9659e6a76e6998,0,11a954e94667a4d670f475c9594da847,P100,3,1266.0,2380.0,2119.0,9738.765763936628,7038.517481129423,1,237217500,0,0,-1,"[7500, 90000]",
36385,36385,24,100,1200,1.0,350,cab3e842ff37031c2792a850,0,17643c62c6bc011c1e3d59f9653d2dbe,T4,3,94.0,349.0,348.0,9201.6,1265.2857142857142,1,455000,0,0,-1,"[100, 1200]",
36448,36448,0,1000,12000,20.0,23076,fdca1b26347a096dc8cd73ec,0,7ffb3d70dc1f70cc64800c9c02edd68b,MISC,7,937.0,23688.0,23368.5,2724.4435767195764,1338.1471555267144,1,299988000,0,0,-1,"[1000, 12000]",
36458,36458,10,4000,48000,80.0,528,e8efa65aa22dff1e98ff15d7,0,f2318eb3dfaf10db102bd05a4cb63cc2,MISC,36,816.0,642.0,670.0,5275.162420382166,2387.6296296296296,1,27456000,0,0,-1,"[4000, 48000]",
36917,36917,2,500,6000,10.0,6143,1ccc18d7d13073b642b3a016,0,c58de220c68133c7919f3f64499ad216,T4,3,386.0,5704.0,5704.0,3003.4444444444453,945.6428571428572,1,39929500,0,0,-1,"[500, 6000]",
36951,36951,10,2500,30000,50.0,2557,e8efa65aa22dff1e98ff15d7,0,9810b4bd59261ac4a9132f45e605a4a0,P100,9,816.0,1116.0,939.0,5226.847594637224,2745.435606060606,1,83102500,0,0,-1,"[2500, 30000]",
37026,37026,5,50,600,1.0,3796,d894fd1af131ed7a296716b5,0,4448b4e087c9eff9333080748295d209,MISC,11,345.0,4162.0,4221.0,7914.727272727273,995.821870701513,1,2467400,0,0,-1,"[50, 600]",
37061,37061,5,50,600,1.0,3801,d894fd1af131ed7a296716b5,0,2f071bd1704e30248aee2b946f10c36e,MISC,4,345.0,4203.0,4203.0,7914.727272727273,995.821870701513,1,2470650,0,0,-1,"[50, 600]",
37065,37065,5,50,600,1.0,3797,d894fd1af131ed7a296716b5,0,e46934aec6288325e78ed95edbfb5f5e,MISC,12,345.0,4190.5,4532.0,7914.727272727273,995.821870701513,1,2468050,0,0,-1,"[50, 600]",
37081,37081,5,50,600,1.0,3788,d894fd1af131ed7a296716b5,0,3f5a6bdd8e3d5cb7a02a4ff967c3df53,MISC,7,345.0,4486.0,4796.0,7914.727272727273,995.821870701513,1,2462200,0,0,-1,"[50, 600]",
37111,37111,5,50,600,1.0,3734,d894fd1af131ed7a296716b5,0,932ce39dffb7afd5ab42e9dcadc29e0e,MISC,9,345.0,4632.0,4660.0,7914.727272727273,995.821870701513,1,2427100,0,0,-1,"[50, 600]",
37119,37119,34,50,600,1.0,507,40df54e413d319037102e297,0,70d416e34fd4f5f48ca648bb9232b99a,MISC,11,1140.0,429.5,427.0,2715.948717948718,2329.693755347013,1,329550,0,0,-1,"[50, 600]",
37131,37131,5,50,600,1.0,4806,d894fd1af131ed7a296716b5,0,a64b4e93a81c3cea36c87c1eeeeab458,MISC,11,345.0,4798.5,5035.5,7914.727272727273,995.821870701513,1,3123900,0,0,-1,"[50, 600]",
37366,37366,11,500,5000,10.0,3022,b53f9ebd1eeeea726d1dac78,0,7aa2236fbe23f648a2f897a7437a0b1f,P100,9,2432.0,2883.5,2853.5,287.5336322869955,215.29565217391303,1,16621000,0,0,-1,"[500, 5000]",
37578,37578,9,5000,60000,100.0,18850,0272670bed9659e6a76e6998,0,a4e4915919128dc6ec46b2def911e5c4,MISC,1371,1266.0,18001.0,18977.5,6238.074074074074,4114.0,1,1225250000,0,0,-1,"[5000, 60000]",
37772,37772,28,1000,12000,20.0,270,36dee9eabb9570587bc26052,0,ecf3b6fd3c3f5a8b62b03ea2116f3385,MISC,8,3051.0,1119.0,1025.0,5330.531936555568,19509.364041408466,1,3510000,0,0,-1,"[1000, 12000]",
37830,37830,1,50,600,1.0,51229,8ccb9c9fe88b53537e096dd9,0,44d7640293b5e0c10d75fe28b55d5a43,MISC,14,7180.0,54330.0,52510.5,1975.2819939932187,1470.2898442789435,1,33298850,0,0,-1,"[50, 600]",
37831,37831,1,50,600,1.0,52611,8ccb9c9fe88b53537e096dd9,0,4de9813caec046fcc4ab4ce1fe94b153,MISC,12,7180.0,52808.5,52611.0,1975.2819939932187,1470.2898442789435,1,34197150,0,0,-1,"[50, 600]",
37894,37894,22,250,3000,5.0,7843,0381d6db958250b056960f1d,0,b9f213b18df015acd3b519df61f12c27,T4,3,3123.5,7898.0,7935.5,7468.122727272727,1580.344647545628,1,25489750,0,0,-1,"[250, 3000]",
37913,37913,5,50,600,1.0,13272,d894fd1af131ed7a296716b5,0,d3a79c8bf74d9c68b0eb573115044c09,MISC,5,345.0,13272.0,13141.0,7914.727272727273,995.821870701513,1,8626800,0,0,-1,"[50, 600]",
37918,37918,5,50,600,1.0,13274,d894fd1af131ed7a296716b5,0,6ece5f08a54898592e159bf666644bca,MISC,5,345.0,13370.0,13230.0,7914.727272727273,995.821870701513,1,8628100,0,0,-1,"[50, 600]",
37953,37953,5,50,600,1.0,13152,d894fd1af131ed7a296716b5,0,897784e88ed55a1da61a94a0c38fe693,MISC,10,345.0,13861.0,13396.0,7914.727272727273,995.821870701513,1,8548800,0,0,-1,"[50, 600]",
37971,37971,5,50,600,1.0,13160,d894fd1af131ed7a296716b5,0,62eb9492dcd5f2be878649a38aea1ce4,MISC,12,345.0,13514.0,13502.0,7914.727272727273,995.821870701513,1,8554000,0,0,-1,"[50, 600]",
37989,37989,5,50,600,1.0,12968,d894fd1af131ed7a296716b5,0,1f399ab6dd78955c577aa36048ccfd4b,MISC,9,345.0,13857.0,13554.0,7914.727272727273,995.821870701513,1,8429200,0,0,-1,"[50, 600]",
38027,38027,7,1250,15000,50.0,185,4338499d3c24cc35be17b44c,0,47a16fd7f60d7b3c5c5e0487748e31c2,MISC,4,436.0,307.0,302.0,3987.3481058112393,2143.128573005187,1,3006250,0,0,-1,"[1250, 15000]",
38064,38064,12,500,6000,10.0,176,3995073148156da8994ec8bb,0,b887551dcaab45f477ef7bcf357c0cf8,MISC,9,225.0,153.0,148.0,4785.891705069124,1892.9022556390978,1,1144000,0,0,-1,"[500, 6000]",
38180,38180,4,50,600,1.0,170,3e5fb00bf43aa67ee5c2b6d5,0,d57a3896094509dfe0c35d5a80f77d54,MISC,5,435.0,170.0,166.0,2872.061334769974,4314.033431085044,1,110500,0,0,-1,"[50, 600]",
38250,38250,18,250,3000,10.0,242,4d8fee7f10bd7edbb75b96b3,0,2e374d0f5cb28dc224852c6c7bf33cb4,MISC,10,1515.0,291.0,265.0,2691.0274864989224,1519.4008924865088,1,786500,0,0,-1,"[250, 3000]",
39376,39376,11,1000,10000,20.0,44646,b53f9ebd1eeeea726d1dac78,0,aeabf1371c923c75384fe9baae90bd67,MISC,9,2432.0,43685.5,43679.0,497.76153091265945,346.7373949579832,1,491106000,0,0,-1,"[1000, 10000]",
39410,39410,5,50,600,1.0,564,d894fd1af131ed7a296716b5,0,e18d62a025d619066c1ae6aea16e57f3,MISC,47,345.0,628.5,625.5,7914.727272727273,995.821870701513,1,366600,0,0,-1,"[50, 600]",
39430,39430,5,50,600,1.0,2189,d894fd1af131ed7a296716b5,0,c9fd499301c197cdb3b4dc9eb6bbc86c,MISC,47,345.0,897.0,910.0,7914.727272727273,995.821870701513,1,1422850,0,0,-1,"[50, 600]",
39525,39525,5,50,600,1.0,102,d894fd1af131ed7a296716b5,0,9f49d3d6eef3b7517c2e45844bd343a6,MISC,9,345.0,143.5,141.0,7914.727272727273,995.821870701513,1,66300,0,0,-1,"[50, 600]",
39537,39537,5,50,600,1.0,409,d894fd1af131ed7a296716b5,0,b07b8ce0dafd64dc4db801888db9b191,MISC,5,345.0,505.0,505.0,7914.727272727273,995.821870701513,1,265850,0,0,-1,"[50, 600]",
39597,39597,24,100,1200,1.0,35,cab3e842ff37031c2792a850,0,79397837592d2395c4533842cffa5721,T4,3,94.0,38.0,37.0,9201.6,1265.2857142857142,1,45500,0,0,-1,"[100, 1200]",
39611,39611,5,50,600,1.0,477,d894fd1af131ed7a296716b5,0,de5d806d14c4e9b49b064fdd5483e62b,MISC,11,345.0,557.0,563.0,7914.727272727273,995.821870701513,1,310050,0,0,-1,"[50, 600]",
39616,39616,5,50,600,1.0,497,d894fd1af131ed7a296716b5,0,14076b0d83c01cf746e26acf4c32dfb7,MISC,10,345.0,364.0,371.5,7914.727272727273,995.821870701513,1,323050,0,0,-1,"[50, 600]",
39625,39625,5,50,600,1.0,398,d894fd1af131ed7a296716b5,0,0a7344304ddc45ea7ed20d349da5d939,MISC,4,345.0,519.0,521.0,7914.727272727273,995.821870701513,1,258700,0,0,-1,"[50, 600]",
39687,39687,5,50,600,1.0,944,d894fd1af131ed7a296716b5,0,32d855318c19e73fe837ed92c4ffe773,MISC,7,345.0,1068.0,1058.5,7914.727272727273,995.821870701513,1,613600,0,0,-1,"[50, 600]",
39742,39742,5,50,600,1.0,587,d894fd1af131ed7a296716b5,0,974fa6dda13af878ee814b56fa8479d6,MISC,11,345.0,653.0,665.0,7914.727272727273,995.821870701513,1,381550,0,0,-1,"[50, 600]",
40051,40051,5,50,600,1.0,252,d894fd1af131ed7a296716b5,0,2b5a66dda760cad9537327e3f273fb6a,MISC,8,345.0,271.0,272.0,7914.727272727273,995.821870701513,1,163800,0,0,-1,"[50, 600]",
40052,40052,5,50,600,1.0,491,d894fd1af131ed7a296716b5,0,7cae52f99d7f7a61abb1b6ae9ee2011a,MISC,7,345.0,535.0,535.0,7914.727272727273,995.821870701513,1,319150,0,0,-1,"[50, 600]",
40057,40057,5,50,600,1.0,971,d894fd1af131ed7a296716b5,0,738a572e25967d9251ea4c4c7a07190d,MISC,13,345.0,857.0,857.0,7914.727272727273,995.821870701513,1,631150,0,0,-1,"[50, 600]",
40059,40059,5,50,600,1.0,1072,d894fd1af131ed7a296716b5,0,95506857a681aa1f1e5e357a5ac7fac0,MISC,13,345.0,1056.0,1056.0,7914.727272727273,995.821870701513,1,696800,0,0,-1,"[50, 600]",
40069,40069,5,50,600,1.0,539,d894fd1af131ed7a296716b5,0,5d19001bfc751ce4cdb9ed722a41d2c5,MISC,4,345.0,693.0,709.0,7914.727272727273,995.821870701513,1,350350,0,0,-1,"[50, 600]",
40072,40072,5,50,600,1.0,540,d894fd1af131ed7a296716b5,0,1e4888e6e6d9395b1782a6ad9e48be20,MISC,5,345.0,746.5,747.0,7914.727272727273,995.821870701513,1,351000,0,0,-1,"[50, 600]",
40076,40076,5,50,600,1.0,629,d894fd1af131ed7a296716b5,0,0903403a5401bbcbe3fb2d39a4ba6932,MISC,3,345.0,667.5,662.0,7914.727272727273,995.821870701513,1,408850,0,0,-1,"[50, 600]",
40078,40078,5,50,600,1.0,206,d894fd1af131ed7a296716b5,0,30576de6dcd01d17e50cdc147f6502d1,MISC,12,345.0,247.0,246.5,7914.727272727273,995.821870701513,1,133900,0,0,-1,"[50, 600]",
40181,40181,5,50,600,1.0,1228,d894fd1af131ed7a296716b5,0,3b24ff00b1232eeef6243db25ff439a9,MISC,8,345.0,1300.0,1310.0,7914.727272727273,995.821870701513,1,798200,0,0,-1,"[50, 600]",
40190,40190,5,50,600,1.0,1260,d894fd1af131ed7a296716b5,0,04d1c3c57de0e47dd418a77b2433a4ea,MISC,10,345.0,1240.0,1296.0,7914.727272727273,995.821870701513,1,819000,0,0,-1,"[50, 600]",
40194,40194,5,50,600,1.0,342,d894fd1af131ed7a296716b5,0,81a67775a26403b949ce1e44116a7bbb,MISC,7,345.0,341.0,341.0,7914.727272727273,995.821870701513,1,222300,0,0,-1,"[50, 600]",
40230,40230,31,200,2000,2.0,1147,2fe46f64538b8943a9882bab,0,aae4e59c4c36d1e0a493cbf8c0579db5,MISC,8,3774.0,1173.0,1347.0,5188.429075667328,2801.928571428572,1,2523400,0,0,-1,"[200, 2000]",
40297,40297,5,50,600,1.0,615,d894fd1af131ed7a296716b5,0,3577755e630dcceaa226b94e614e9f70,MISC,9,345.0,630.0,621.0,7914.727272727273,995.821870701513,1,399750,0,0,-1,"[50, 600]",
40304,40304,5,50,600,1.0,1224,d894fd1af131ed7a296716b5,0,05bd92a3633babfd0a9b206821f13f16,MISC,7,345.0,1236.5,1316.0,7914.727272727273,995.821870701513,1,795600,0,0,-1,"[50, 600]",
40393,40393,5,50,600,1.0,1075,d894fd1af131ed7a296716b5,0,f43e2d4fab54f39f9ecabf9d59f9fc2c,MISC,8,345.0,762.0,762.0,7914.727272727273,995.821870701513,1,698750,0,0,-1,"[50, 600]",
40603,40603,0,800,8000,8.0,120,fdca1b26347a096dc8cd73ec,0,648488fed3e892316ce095c5bd8cdfef,MISC,13,937.0,144.0,243.0,2724.4435767195764,1338.1471555267144,1,1056000,0,0,-1,"[800, 8000]",
40727,40727,7,50,600,1.0,351,4338499d3c24cc35be17b44c,0,819c73cec1934ca1935d25a4d2a89d1f,MISC,7,436.0,213.5,213.5,3987.3481058112393,2143.128573005187,1,228150,0,0,-1,"[50, 600]",
41101,41101,2,50,600,1.0,164,1ccc18d7d13073b642b3a016,0,b672bb0229aa65185f1c0d584d39fa04,T4,3,386.0,145.0,145.0,3003.4444444444453,945.6428571428572,1,106600,0,0,-1,"[50, 600]",
41268,41268,35,100,1000,1.0,2559,5241fd7d9a59d5917a2b54de,0,cf6e2bee633a5c03ec2e3e06a9fd70f8,MISC,14,380.0,6026.0,6054.0,3809.0906566548083,2572.3397145601757,1,2814900,0,0,-1,"[100, 1000]",
41518,41518,28,1500,18000,30.0,2312,36dee9eabb9570587bc26052,0,a6cd7d09f7ef5a67e2f35a558d3c7ae4,MISC,8,3051.0,3159.5,3200.0,5330.531936555568,19509.364041408466,1,45084000,0,0,-1,"[1500, 18000]",
41527,41527,7,50,600,1.0,2069,4338499d3c24cc35be17b44c,0,c6fff8dd252dcee022f04700217af03d,MISC,10,436.0,1149.0,1158.5,3987.3481058112393,2143.128573005187,1,1344850,0,0,-1,"[50, 600]",
41528,41528,7,50,600,1.0,2074,4338499d3c24cc35be17b44c,0,7b2a85fe8be9ee90e9b2b2507e5f05e4,MISC,7,436.0,1192.5,1100.0,3987.3481058112393,2143.128573005187,1,1348100,0,0,-1,"[50, 600]",
41756,41756,16,200,2400,4.0,192,28dbedeb830a7a6ebc9dcdb7,0,80c6c5f39637072b9683a332ece0a792,T4,46,294.0,569.0,569.0,4576.53125,977.1555555555556,1,499200,0,0,-1,"[200, 2400]",
41922,41922,28,5000,60000,100.0,52967,36dee9eabb9570587bc26052,0,af5d426a1be2e03611bde51ab37da6ff,MISC,46493,3051.0,27661.5,7694.0,5330.531936555568,19509.364041408466,1,3442855000,0,0,-1,"[5000, 60000]",
42212,42212,34,50,600,1.0,721,40df54e413d319037102e297,0,bc4f83bc5468ca3d993dc63922603fc6,MISC,4,1140.0,769.0,771.0,2715.948717948718,2329.693755347013,1,468650,0,0,-1,"[50, 600]",
42291,42291,2,500,6000,10.0,212,1ccc18d7d13073b642b3a016,0,0a9421f82400912c3f1212cafaecba44,T4,3,386.0,248.0,248.0,3003.4444444444453,945.6428571428572,1,1378000,0,0,-1,"[500, 6000]",
42339,42339,2,500,6000,10.0,17993,1ccc18d7d13073b642b3a016,0,129e695ae942b66acf4c09934238b412,T4,70,386.0,18583.0,18602.0,3003.4444444444453,945.6428571428572,1,116954500,0,0,-1,"[500, 6000]",
42345,42345,2,500,6000,10.0,396,1ccc18d7d13073b642b3a016,0,85b9c629875b4eab3583727a05c342dc,T4,73,386.0,348.0,348.0,3003.4444444444453,945.6428571428572,1,2574000,0,0,-1,"[500, 6000]",
42420,42420,2,500,6000,10.0,6049,1ccc18d7d13073b642b3a016,0,3a0d15579e55599fbe5899027cf4e27f,T4,6,386.0,5618.5,5618.5,3003.4444444444453,945.6428571428572,1,39318500,0,0,-1,"[500, 6000]",
42435,42435,34,50,600,1.0,8008,40df54e413d319037102e297,0,e72e32349fe581ce6c31470cf6da711a,MISC,15,1140.0,8209.0,8008.0,2715.948717948718,2329.693755347013,1,5205200,0,0,-1,"[50, 600]",
42732,42732,2,500,6000,10.0,26125,1ccc18d7d13073b642b3a016,0,88f7118abb1d16cd99ba73aeafcb9df1,T4,3,386.0,22754.0,22754.0,3003.4444444444453,945.6428571428572,1,169812500,0,0,-1,"[500, 6000]",
42920,42920,2,1000,12000,20.0,2286,1ccc18d7d13073b642b3a016,0,124b996fd3434325a5db61aaf3d374ff,T4,3,386.0,2197.0,2197.0,3003.4444444444453,945.6428571428572,1,29718000,0,0,-1,"[1000, 12000]",
42982,42982,2,1000,12000,20.0,490,1ccc18d7d13073b642b3a016,0,66f98a40dd60beb874c432f6e3a90fc4,T4,3,386.0,583.0,583.0,3003.4444444444453,945.6428571428572,1,6370000,0,0,-1,"[1000, 12000]",
43107,43107,36,1000,10000,100.0,16370,6ce05c0db408367538a9bd9e,0,f91208a335ab6889c255a0c80c03e819,MISC,11,4524.0,17069.5,15728.0,2015.802030456853,1582.2857142857142,1,180070000,0,0,-1,"[1000, 10000]",
43185,43185,11,1000,10000,20.0,43830,b53f9ebd1eeeea726d1dac78,0,081c066fd8a1719fb2efde4a3e2a6c22,MISC,6,2432.0,43649.0,43760.5,497.76153091265945,346.7373949579832,1,482130000,0,0,-1,"[1000, 10000]",
43365,43365,17,50,600,1.0,243,143b087a9cf31f7f5c1b09ba,0,a0223bd0e855ec9170ec0bc23e09115e,MISC,9,297.0,260.0,256.0,3781.659090909091,1990.7692307692307,1,157950,0,0,-1,"[50, 600]",
43437,43437,37,50,600,1.0,15974,769220aca8155a44984e00d3,0,6253907cc250163047712b3c1336a66b,T4,3,76.0,16593.5,16602.0,10599.529411764706,4887.526315789473,1,10383100,0,0,-1,"[50, 600]",
43954,43954,16,200,2400,4.0,909,28dbedeb830a7a6ebc9dcdb7,0,f7ac934fcf41912bab96e25d3e69bcb2,T4,826,294.0,133.0,133.0,4576.53125,977.1555555555556,1,2363400,0,0,-1,"[200, 2400]",
43984,43984,16,200,2400,4.0,4213,28dbedeb830a7a6ebc9dcdb7,0,236edd228f2c1fee640dcff2dfadf084,T4,647,294.0,78.0,78.0,4576.53125,977.1555555555556,1,10953800,0,0,-1,"[200, 2400]",
44245,44245,5,50,600,1.0,3998,d894fd1af131ed7a296716b5,0,22771a7477b11c6f5c6e6beb947c506b,MISC,12,345.0,4057.0,4612.0,7914.727272727273,995.821870701513,1,2598700,0,0,-1,"[50, 600]",
44273,44273,5,50,600,1.0,3972,d894fd1af131ed7a296716b5,0,229dc05ee2b3af22a1ae9924d633624b,MISC,12,345.0,4659.0,4871.0,7914.727272727273,995.821870701513,1,2581800,0,0,-1,"[50, 600]",
44293,44293,5,50,600,1.0,3906,d894fd1af131ed7a296716b5,0,a70cd2295cf3fa9fc521cdcedec326a9,MISC,12,345.0,4344.0,4428.0,7914.727272727273,995.821870701513,1,2538900,0,0,-1,"[50, 600]",
44304,44304,5,50,600,1.0,3978,d894fd1af131ed7a296716b5,0,2603ccb0ffae5b9344c8d2888b3e6610,MISC,12,345.0,4226.0,4102.0,7914.727272727273,995.821870701513,1,2585700,0,0,-1,"[50, 600]",
44344,44344,5,50,600,1.0,3894,d894fd1af131ed7a296716b5,0,258a20bdb482bbe404175e55b3c37d4a,MISC,15,345.0,4099.0,4647.0,7914.727272727273,995.821870701513,1,2531100,0,0,-1,"[50, 600]",
